source_file,question_id,inputs_duration_sum_sec,question_time_span_sec,choices_time_span_median_sec,effective_duration_sec,duration_source
fine_grained_action_recognition.json,fine_grained_action_recognition_2786,0.9099999999999966,,,0.9099999999999966,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2787,1.5489999999999782,,,1.5489999999999782,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2788,2.3100000000000023,,,2.3100000000000023,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2789,1.4499999999999993,,,1.4499999999999993,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2790,0.9710000000000036,,,0.9710000000000036,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2791,4.569999999999936,,,4.569999999999936,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2792,1.080000000000041,,,1.080000000000041,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2793,1.379000000000019,,,1.379000000000019,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2794,5.5610000000000355,,,5.5610000000000355,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2795,1.3789999999999907,,,1.3789999999999907,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2796,2.0699999999999363,,,2.0699999999999363,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2797,2.009999999999991,,,2.009999999999991,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2798,0.3299999999999841,,,0.3299999999999841,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2799,4.058999999999969,,,4.058999999999969,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2800,2.019999999999982,,,2.019999999999982,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2801,1.07100000000014,,,1.07100000000014,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2802,2.518999999999977,,,2.518999999999977,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2803,3.1410000000000764,,,3.1410000000000764,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2804,2.199999999999818,,,2.199999999999818,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2805,0.6399999999999864,,,0.6399999999999864,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2806,2.058999999999969,,,2.058999999999969,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2807,1.330000000000041,,,1.330000000000041,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2808,1.3689999999999998,,,1.3689999999999998,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2809,1.271000000000015,,,1.271000000000015,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2810,1.3999999999999773,,,1.3999999999999773,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2811,0.48899999999991905,,,0.48899999999991905,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2812,0.9510000000000218,,,0.9510000000000218,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2813,1.2800000000000296,,,1.2800000000000296,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2814,2.319999999999993,,,2.319999999999993,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2815,6.278999999999996,,,6.278999999999996,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2816,0.5,,,0.5,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2817,1.009999999999991,,,1.009999999999991,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2818,1.1299999999999955,,,1.1299999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2819,0.8489999999999327,,,0.8489999999999327,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2820,4.3799999999999955,,,4.3799999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2821,1.210000000000008,,,1.210000000000008,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2822,1.3589999999999804,,,1.3589999999999804,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2823,3.7799999999999727,,,3.7799999999999727,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2824,6.029999999999973,,,6.029999999999973,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2825,1.0399999999999636,,,1.0399999999999636,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2826,0.7400000000000091,,,0.7400000000000091,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2827,1.61099999999999,,,1.61099999999999,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2828,1.2690000000000055,,,1.2690000000000055,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2829,0.9499999999999886,,,0.9499999999999886,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2830,0.5,,,0.5,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2831,2.7989999999999995,,,2.7989999999999995,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2832,1.1590000000001055,,,1.1590000000001055,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2833,1.2690000000000055,,,1.2690000000000055,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2834,33.99000000000001,,,33.99000000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2835,1.590999999999994,,,1.590999999999994,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2836,0.7789999999999964,,,0.7789999999999964,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2837,1.1389999999998963,,,1.1389999999998963,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2838,0.6999999999999886,,,0.6999999999999886,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2839,3.3910000000000764,,,3.3910000000000764,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2840,1.0199999999999818,,,1.0199999999999818,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2841,0.28000000000000114,,,0.28000000000000114,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2842,1.2110000000000127,,,1.2110000000000127,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2843,1.1599999999999682,,,1.1599999999999682,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2844,2.269999999999982,,,2.269999999999982,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2845,6.480000000000018,,,6.480000000000018,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2846,4.551000000000045,,,4.551000000000045,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2847,1.0199999999999818,,,1.0199999999999818,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2848,2.1510000000000105,,,2.1510000000000105,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2849,0.75,,,0.75,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2850,0.5300000000000011,,,0.5300000000000011,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2851,1.5399999999999636,,,1.5399999999999636,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2852,12.778999999999996,,,12.778999999999996,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2853,5.261000000000081,,,5.261000000000081,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2854,1.5499999999999545,,,1.5499999999999545,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2855,0.33099999999998886,,,0.33099999999998886,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2856,1.1310000000000855,,,1.1310000000000855,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2857,1.021000000000015,,,1.021000000000015,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2858,0.9200000000000159,,,0.9200000000000159,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2859,1.3009999999999877,,,1.3009999999999877,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2860,218.50900000000001,,,218.50900000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2861,0.5599999999999454,,,0.5599999999999454,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2862,0.7999999999999545,,,0.7999999999999545,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2863,7.170000000000016,,,7.170000000000016,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2864,5.7590000000000146,,,5.7590000000000146,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2865,0.660000000000025,,,0.660000000000025,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2866,1.8500000000000227,,,1.8500000000000227,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2867,0.5299999999999727,,,0.5299999999999727,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2868,1.3299999999999983,,,1.3299999999999983,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2869,2.25,,,2.25,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2870,0.6009999999999991,,,0.6009999999999991,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2871,0.5080000000000382,,,0.5080000000000382,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2872,1.0289999999999964,,,1.0289999999999964,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2873,0.7100000000000364,,,0.7100000000000364,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2874,9.201000000000022,,,9.201000000000022,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2875,1.25,,,1.25,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2876,4.1299999999999955,,,4.1299999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2877,0.9689999999999941,,,0.9689999999999941,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2878,1.330000000000041,,,1.330000000000041,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2879,7.321000000000026,,,7.321000000000026,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2880,1.2989999999999782,,,1.2989999999999782,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2881,0.7789999999999964,,,0.7789999999999964,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2882,1.4600000000000364,,,1.4600000000000364,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2883,1.9700000000000273,,,1.9700000000000273,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2884,1.1100000000000136,,,1.1100000000000136,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2885,0.5590000000001965,,,0.5590000000001965,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2886,1.1600000000000108,,,1.1600000000000108,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2887,1.600999999999999,,,1.600999999999999,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2888,2.0799999999999272,,,2.0799999999999272,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2889,1.0489999999999782,,,1.0489999999999782,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2890,1.8299999999999272,,,1.8299999999999272,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2891,1.1300000000001091,,,1.1300000000001091,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2892,2.149000000000001,,,2.149000000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2893,0.9700000000000273,,,0.9700000000000273,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2894,0.5610000000000355,,,0.5610000000000355,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2895,1.490000000000009,,,1.490000000000009,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2896,1.0889999999999986,,,1.0889999999999986,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2897,0.715999999999994,,,0.715999999999994,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2898,7.398999999999887,,,7.398999999999887,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2899,0.8110000000001492,,,0.8110000000001492,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2900,0.9610000000000127,,,0.9610000000000127,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2901,2.759999999999991,,,2.759999999999991,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2902,1.0600000000000023,,,1.0600000000000023,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2903,1.4099999999999966,,,1.4099999999999966,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2904,2.340000000000032,,,2.340000000000032,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2905,2.300000000000182,,,2.300000000000182,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2906,1.7989999999999924,,,1.7989999999999924,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2907,1.0,,,1.0,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2908,2.1999999999999886,,,2.1999999999999886,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2909,4.279999999999973,,,4.279999999999973,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2910,1.0,,,1.0,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2911,12.791000000000167,,,12.791000000000167,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2912,1.7799999999999727,,,1.7799999999999727,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2913,0.9189999999999827,,,0.9189999999999827,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2914,0.7889999999999873,,,0.7889999999999873,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2915,2.93100000000004,,,2.93100000000004,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2916,0.7999999999999545,,,0.7999999999999545,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2917,0.8409999999998945,,,0.8409999999998945,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2918,1.3610000000001037,,,1.3610000000001037,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2919,0.8199999999999363,,,0.8199999999999363,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2920,1.9300000000000068,,,1.9300000000000068,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2921,0.3989999999999867,,,0.3989999999999867,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2922,1.06899999999996,,,1.06899999999996,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2923,0.44000000000005457,,,0.44000000000005457,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2924,1.6200000000000045,,,1.6200000000000045,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2925,3.0,,,3.0,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2926,2.3510000000001128,,,2.3510000000001128,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2927,7.75,,,7.75,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2928,0.7599999999999909,,,0.7599999999999909,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2929,3.201000000000022,,,3.201000000000022,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2930,1.0989999999999327,,,1.0989999999999327,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2931,1.580000000000041,,,1.580000000000041,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2932,1.0,,,1.0,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2933,2.048999999999978,,,2.048999999999978,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2934,1.0,,,1.0,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2935,2.519999999999982,,,2.519999999999982,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2936,1.1189999999999998,,,1.1189999999999998,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2937,1.0900000000000318,,,1.0900000000000318,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2938,1.6299999999999955,,,1.6299999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2939,1.589999999999975,,,1.589999999999975,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2940,3.0799999999999272,,,3.0799999999999272,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2941,0.9900000000000091,,,0.9900000000000091,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2942,0.581000000000131,,,0.581000000000131,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2943,2.4199999999999875,,,2.4199999999999875,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2944,0.9100000000000819,,,0.9100000000000819,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2945,0.6200000000000045,,,0.6200000000000045,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2946,1.1499999999999773,,,1.1499999999999773,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2947,7.5,,,7.5,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2948,3.4909999999999854,,,3.4909999999999854,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2949,1.6190000000001419,,,1.6190000000001419,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2950,4.4389999999999645,,,4.4389999999999645,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2951,1.1409999999999911,,,1.1409999999999911,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2952,1.8510000000001128,,,1.8510000000001128,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2953,2.1400000000001,,,2.1400000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2954,0.4410000000000309,,,0.4410000000000309,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2955,0.9510000000000218,,,0.9510000000000218,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2956,1.0310000000001764,,,1.0310000000001764,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2957,1.1799999999998363,,,1.1799999999998363,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2958,0.7989999999999782,,,0.7989999999999782,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2959,3.2000000000000455,,,3.2000000000000455,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2960,0.7400000000000091,,,0.7400000000000091,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2961,3.021000000000015,,,3.021000000000015,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2962,1.9809999999999945,,,1.9809999999999945,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2963,1.5709999999999127,,,1.5709999999999127,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2964,0.5190000000000055,,,0.5190000000000055,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2965,1.4089999999998781,,,1.4089999999998781,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2966,2.490000000000009,,,2.490000000000009,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2967,3.5999999999999943,,,3.5999999999999943,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2968,0.6329999999999956,,,0.6329999999999956,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2969,4.350999999999999,,,4.350999999999999,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2970,2.039999999999999,,,2.039999999999999,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2971,0.7000000000000455,,,0.7000000000000455,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2972,1.8100000000000591,,,1.8100000000000591,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2973,0.31099999999999994,,,0.31099999999999994,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2974,2.740000000000009,,,2.740000000000009,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2975,20.81899999999996,,,20.81899999999996,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2976,1.0310000000000628,,,1.0310000000000628,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2977,2.7100000000000364,,,2.7100000000000364,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2978,1.1310000000000855,,,1.1310000000000855,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2979,1.5190000000000001,,,1.5190000000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2980,1.3710000000000946,,,1.3710000000000946,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2981,1.1899999999999977,,,1.1899999999999977,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2982,1.0510000000001583,,,1.0510000000001583,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2983,2.051000000000002,,,2.051000000000002,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2984,1.5710000000000264,,,1.5710000000000264,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2985,7.408999999999878,,,7.408999999999878,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2986,3.2409999999999854,,,3.2409999999999854,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2987,2.3290000000000077,,,2.3290000000000077,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2988,1.1209999999999951,,,1.1209999999999951,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2989,0.41100000000000136,,,0.41100000000000136,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2990,0.6210000000000946,,,0.6210000000000946,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2991,4.128999999999905,,,4.128999999999905,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2992,0.9400000000000546,,,0.9400000000000546,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2993,3.3789999999999054,,,3.3789999999999054,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2994,2.8799999999999955,,,2.8799999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2995,1.8110000000000355,,,1.8110000000000355,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2996,0.37100000000000044,,,0.37100000000000044,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2997,1.8799999999999955,,,1.8799999999999955,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2998,0.728999999999985,,,0.728999999999985,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_2999,1.1109999999998763,,,1.1109999999998763,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3000,1.6610000000000582,,,1.6610000000000582,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3001,2.6689999999999827,,,2.6689999999999827,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3002,1.080000000000041,,,1.080000000000041,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3003,1.8999999999999773,,,1.8999999999999773,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3004,4.88900000000001,,,4.88900000000001,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3005,1.1710000000000491,,,1.1710000000000491,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3006,9.529999999999973,,,9.529999999999973,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3007,1.15099999999984,,,1.15099999999984,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3008,0.9289999999999736,,,0.9289999999999736,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3009,0.6610000000000582,,,0.6610000000000582,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3010,3.429000000000002,,,3.429000000000002,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3011,1.6799999999999997,,,1.6799999999999997,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3012,4.230000000000004,,,4.230000000000004,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3013,0.9600000000000364,,,0.9600000000000364,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3014,1.8000000000000114,,,1.8000000000000114,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3015,1.3789999999999054,,,1.3789999999999054,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3016,1.009999999999991,,,1.009999999999991,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3017,0.6889999999999645,,,0.6889999999999645,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3018,1.7799999999999727,,,1.7799999999999727,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3019,0.7999999999999545,,,0.7999999999999545,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3020,3.1709999999999994,,,3.1709999999999994,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3021,3.25,,,3.25,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3022,1.6489999999998872,,,1.6489999999998872,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3023,0.9710000000000036,,,0.9710000000000036,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3024,0.9089999999998781,,,0.9089999999998781,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3025,0.6689999999999827,,,0.6689999999999827,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3026,0.7789999999999964,,,0.7789999999999964,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3027,8.441000000000031,,,8.441000000000031,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3028,0.9210000000000207,,,0.9210000000000207,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3029,0.7210000000000036,,,0.7210000000000036,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3030,1.5090000000000146,,,1.5090000000000146,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3031,0.6710000000000491,,,0.6710000000000491,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3032,3.56899999999996,,,3.56899999999996,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3033,0.7900000000000205,,,0.7900000000000205,inputs_start_end
fine_grained_action_recognition.json,fine_grained_action_recognition_3034,1.5789999999999793,,,1.5789999999999793,inputs_start_end
